LADBS_ID,Address,Postal_Code,EBEWE_Compliance_Wave,EBEWE_Compliance_Date,Property_Type,Year_Built,Building_SQFT,LADBS_Building_Category,City_Owned,Energy_STAR_Score,Census_Tract_GEOID,Longitude,Latitude,CES_Score,CES_Score_Percentile,Disadvantaged_Community,AC_Opt,CDI,Site_EUI,Source_EUI,Total_Water_Use,Predicted_HVAC_Capacity_Tonnage_per_Unit,Predicted_HVAC_Units,Predicted_HVAC_Type,Predicted_Natural_Gas_Usage,Predicted_kwAmount,Basic_pred_energy_savings,Basic_pred_elec_savings,Basic_pred_gas_savings,Basic_pred_invest_cost,Mid_pred_energy_savings,Mid_pred_elec_savings,Mid_pred_gas_savings,Mid_pred_invest_cost,Adv1_pred_energy_savings,Adv1_pred_elec_savings,Adv1_pred_gas_savings,Adv1_pred_invest_cost,Adv2_pred_energy_savings,Adv2_pred_elec_savings,Adv2_pred_gas_savings,Adv2_pred_invest_cost
4.37747E+11,12760 W OSBORNE ST,91331,3,1-Dec-23,,,,"50,000 to 99,999",Yes,,6037104810,-118.41083,34.25297,51.14907472,89.93567915,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.37772E+11,10755 VENICE BLVD,90034,1,1-Dec-21,Office,1964,31765,"20,000 to 49,999",No,30,6037271802,-118.40837,34.018116,25.29847833,50.39727582,No,Ineligible,,55,152.1,668.8,16.978037,,,,,,,,47736.83075,3009.591674,2660.277184,349.3144451,182748.3935,,,,63682.96151,,,,200338.7778
4.37779E+11,12701 MOORPARK ST,91604,3,1-Dec-23,,,,"20,000 to 49,999",No,,6037143400,-118.40976,34.150368,15.80561473,27.33005423,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.3778E+11,10323 WOODBINE ST,90034,2,1-Dec-22,Multifamily Housing,1985,32512,"20,000 to 49,999",No,62,6037269907,-118.40873,34.028122,32.17689399,63.42540043,No,Eligible,,32.8,64.9,1080.2,0.253294,6,4,,,471.9978253,251.9026821,220.0950184,22918.17422,3047.836311,2690.794391,357.0418734,87736.43863,531.0411865,251.9030043,279.1381549,30573.81866,-5.101466485,-6.627843725,670.190279,96181.4796
4.37784E+11,3701 OVERLAND AVE,90034,3,1-Dec-23,Multifamily Housing,1991,158455,"100,000+",No,74,6037271802,-118.40872,34.020973,25.29847833,50.39727582,No,Eligible,,46.4,92.4,5833.3,0.539177,27,4,,,1313.977288,810.459839,503.5184948,44347.99695,17312.23446,15568.58396,1743.650277,169775.0997,1444.937418,810.4658583,634.4711613,59162.11316,-7.222224258,-9.381777359,1502.992666,186116.744
4.37794E+11,12391 MONTERO AVE,91342,3,1-Dec-23,,,,"50,000 to 99,999",No,,6037106112,-118.4097,34.29505,38.1158301,73.35099004,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.37811E+11,12660 RIVERSIDE DR,91607,2,1-Dec-22,Medical Office,1992,46000,"20,000 to 49,999",No,15,6037124700,-118.408485,34.15761,16.94697817,30.24341027,No,,,100.9,244.8,2390.1,,,,,,,,,,,,,,,,,,,,,
4.37849E+11,12708 BRANFORD ST,91331,4,1-Dec-24,Non-Refrigerated Warehouse,1983,104760,"50,000 to 99,999",No,96,6037121210,-118.41017,34.243114,54.64980723,92.96254257,Yes,,,4.2,13.2,589.8,,,,,,,,,,,,,,,,,,,,,
4.37852E+11,12627 FOOTHILL BLVD,91342,3,1-Dec-23,,,,"20,000 to 49,999",No,,6037106112,-118.410151,34.288996,38.1158301,73.35099004,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.37867E+11,12685 VAN NUYS BLVD,91331,1,1-Dec-21,Non-Refrigerated Warehouse,1984,97467,"50,000 to 99,999",No,34,6037104105,-118.407919,34.276335,36.47557365,70.75293227,No,,,15.2,39.4,207.2,,,,,,,,,,,,,,,,,,,,,
4.37881E+11,12659 MOORPARK ST,91604,4,1-Dec-24,Multifamily Housing,1977,39524,"20,000 to 49,999",No,100,6037143400,-118.408775,34.150368,15.80561473,27.33005423,No,Eligible,Eligible,10.5,15.5,2423.7,0.204133,7,4,1333.973748,120.35058,363.5239262,217.6134694,145.9108282,25280.36872,3698.373001,3264.695266,433.6776791,96779.50335,398.7118462,217.6153251,181.0963322,33725.08654,-1.634219352,-2.122905056,414.2023408,106094.9814
4.37925E+11,7140 BELLAIRE AVE,91605,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037123304,-118.40942,34.20043,63.89657757,97.84335982,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.37929E+11,12647 BURBANK BLVD,91607,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037124400,-118.408165,34.17214,28.87793565,57.5734645,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.37952E+11,12655 VENTURA BLVD,91604,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037143901,-118.40831,34.143982,7.814664269,8.033799975,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.37954E+11,7428 BELLAIRE AVE,91605,2,1-Dec-22,Manufacturing/Industrial Plant,1962,55967,"50,000 to 99,999",No,,6037121600,-118.4095,34.20602,48.03240466,86.73224871,Yes,,,62,194.5,1357.1,,,,,,,,,,,,,,,,,,,,,
4.37959E+11,6701 W IMPERIAL HWY,90045,4,1-Dec-24,Restaurant,1963,104930,"20,000 to 49,999",Yes,,6037980028,-118.42904,33.930946,,,Yes,,,14.6,28.9,510.8,,,,,,,,,,,,,,,,,,,,,
4.3796E+11,3533 MOTOR AVE,90034,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037269904,-118.40812,34.025875,27.49097812,54.82406356,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.37991E+11,7348 BELLAIRE AVE,91605,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037121600,-118.40942,34.204765,48.03240466,86.73224871,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.3801E+11,12745 ARROYO ST,91342,2,1-Dec-22,,,,"100,000+",No,,6037106112,-118.40984,34.296112,38.1158301,73.35099004,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38037E+11,12660 BRANFORD ST,91331,3,1-Dec-23,,,,"20,000 to 49,999",No,,6037121210,-118.40944,34.243645,54.64980723,92.96254257,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38039E+11,2551 S MOTOR AVE,90064,4,1-Dec-24,Other - Recreation,1983,16800,"15,000 to 19,999",Yes,,6037269300,-118.40806,34.04684,9.656654922,12.5362593,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38051E+11,12623 BURBANK BLVD,91607,3,1-Dec-23,,,,"20,000 to 49,999",No,,6037124400,-118.40774,34.17214,28.87793565,57.5734645,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38059E+11,12661 PIERCE ST,91331,3,1-Dec-23,,,,"20,000 to 49,999",No,,6037104701,-118.409004,34.270374,48.83047562,87.67814352,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38074E+11,12643 SHERMAN WAY,91605,2,1-Dec-22,Other,1987,80594,"20,000 to 49,999",No,,6037123304,-118.40807,34.201202,63.89657757,97.84335982,Yes,,,0.8,2.1,3842,,,,,,,,,,,,,,,,,,,,,
4.38075E+11,7230 BELLAIRE AVE,91605,3,1-Dec-23,Other,1975,140000,"100,000+",No,,6037123304,-118.40942,34.202045,63.89657757,97.84335982,Yes,,,0.2,0.6,638,,,,,,,,,,,,,,,,,,,,,
4.38106E+11,12629 W RIVERSIDE DR,91607,5,1-Dec-25,,,,"100,000+",No,,6037124700,-118.40797,34.157623,16.94697817,30.24341027,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38113E+11,12641 SATICOY ST SOUTH,91605,1,1-Dec-21,Retail Store,1975,27750,"20,000 to 49,999",No,5,6037121600,-118.40833,34.20542,48.03240466,86.73224871,Yes,Eligible,Eligible,10.8,30.3,7.8,0.924547,1,1,8046.045384,86.913,4834.127328,4837.002272,-2.874662575,12672.19649,2556.549629,2252.36638,304.1832097,48512.30201,5030.248175,5044.546362,-14.2969715,16905.24881,5079.004881,5096.275449,-17.26947397,53181.8371
4.38125E+11,12640 BRANFORD ST,91331,2,1-Dec-22,,,,"20,000 to 49,999",No,,6037121210,-118.40924,34.243793,54.64980723,92.96254257,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38138E+11,300 WORLD WAY,90045,2,1-Dec-22,Transportation Terminal/Station,1962,330775,"100,000+",Yes,,6037980028,-118.40037,33.945415,,,Yes,,,150.6,383.6,10499.8,,,,,,,,,,,,,,,,,,,,,
4.38157E+11,12740 ARROYO ST,91342,1,1-Dec-21,Mixed Use Property,1981,8510,"100,000+",No,,6037106112,-118.4098,34.29612,38.1158301,73.35099004,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38158E+11,301 WORLD WAY,90045,3,1-Dec-23,,,,"100,000+",Yes,,6037980028,-118.40765,33.944817,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38175E+11,12605 VENTURA BLVD,91604,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037143901,-118.40758,34.143387,7.814664269,8.033799975,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38179E+11,11374 BORDEN AVE,91331,2,1-Dec-22,Multifamily Housing,1964,20445,"20,000 to 49,999",No,100,6037104203,-118.40937,34.277,40.88427457,77.3363602,Yes,Eligible,Eligible,17.7,49.5,2024.2,0.178389,4,4,697.1243452,104.944185,278.3978652,150.6687219,127.7291222,24728.13382,1876.502257,1652.504525,223.9977038,94665.41157,312.1068443,150.6690879,161.4377188,32988.3817,-2.752888234,-3.576571568,384.6880941,103777.3985
4.38211E+11,401 WORLD WAY,90045,2,1-Dec-22,Parking,1969,456628,"100,000+",Yes,,6037980028,-118.40811,33.94323,,,Yes,,,3,8.4,,,,,,,,,,,,,,,,,,,,,,
4.38212E+11,12638 SATICOY ST SOUTH,91605,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037121600,-118.4083,34.205406,48.03240466,86.73224871,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38225E+11,12626 RIVERSIDE DR,91607,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037124700,-118.40791,34.15761,16.94697817,30.24341027,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38243E+11,10151 NATIONAL BLVD,90034,4,1-Dec-24,Self-Storage Facility,2005,148200,"100,000+",No,,6037269907,-118.40723,34.029003,32.17689399,63.42540043,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38267E+11,12500 FOOTHILL BLVD,91342,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037104204,-118.40671,34.28546,40.03127616,76.06255518,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38271E+11,12565 STRATHERN ST,91605,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037121010,-118.40676,34.215733,54.82880566,93.11388574,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38272E+11,12624 BURBANK BLVD,91607,1,1-Dec-21,Multifamily Housing,1985,28269,"20,000 to 49,999",No,80,6037124400,-118.407776,34.17213,28.87793565,57.5734645,No,Eligible,Eligible,28.2,63.7,1295.6,0.226176,5,4,-122.8400159,231.183882,409.2473226,218.5523422,190.6948799,22376.68093,2632.741046,2322.466815,310.2741914,85663.4684,460.2880561,218.5526461,241.7353824,29851.44359,-4.385978552,-5.698288689,579.7793693,93908.97633
4.38287E+11,400 WORLD WAY,90045,1,1-Dec-21,Transportation Terminal/Station,1962,686174,"100,000+",Yes,,6037980028,-118.40068,33.945415,,,Yes,,,41.6,115.9,5703.9,,,,,,,,,,,,,,,,,,,,,
4.38297E+11,3333 MANNING AVE,90064,1,1-Dec-21,,,,"50,000 to 99,999",No,,6037269000,-118.406494,34.03136,12.37109222,18.60259806,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38335E+11,12569 VAN NUYS BLVD,91331,2,1-Dec-22,,,,"20,000 to 49,999",No,,6037104203,-118.407015,34.277379,40.88427457,77.3363602,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.3834E+11,3740 KEYSTONE AVE,90034,4,1-Dec-24,Multifamily Housing,1987,35612,"20,000 to 49,999",No,59,6037269903,-118.40718,34.02062,28.93161789,57.69958381,No,Eligible,,34.6,70.5,1440.7,0.268659,6,4,,,506.5971027,271.5282136,235.068774,23304.50508,3351.684119,2960.505802,391.1782673,89215.40869,569.5364882,271.5286264,298.0078265,31089.20045,-5.381508609,-6.991654815,714.8711301,97802.80742
4.38368E+11,10000 W PICO BLVD,90064,2,1-Dec-22,,,,"50,000 to 99,999",No,,6037269000,-118.40875,34.051083,12.37109222,18.60259806,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.3839E+11,12607 SHERMAN WAY,91605,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037123304,-118.407425,34.201202,63.89657757,97.84335982,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38466E+11,12600 RIVERSIDE DR,91607,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037124700,-118.40747,34.15761,16.94697817,30.24341027,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38476E+11,12450 FOOTHILL BLVD,91342,4,1-Dec-24,,,,"50,000 to 99,999",No,,6037104204,-118.40628,34.285053,40.03127616,76.06255518,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38485E+11,3748 KEYSTONE AVE,90034,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037269903,-118.40705,34.02047,28.93161789,57.69958381,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38496E+11,7312 BELLAIRE AVE,91605,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037121600,-118.40942,34.20424,48.03240466,86.73224871,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38551E+11,10142 NATIONAL BLVD,90034,1,1-Dec-21,Multifamily Housing,1987,31656,"20,000 to 49,999",No,77,6037269907,-118.40678,34.02895,32.17689399,63.42540043,No,Eligible,,29.3,57.7,1372.7,0.238255,6,4,,,441.1776637,237.5229265,203.6546636,22781.53667,2959.784763,2612.234752,347.5499656,87213.3563,495.4250414,237.5233749,257.9016249,30391.53836,-4.557186509,-5.920692501,617.1913144,95608.04816
4.38559E+11,12561 SATICOY ST SOUTH,91605,4,1-Dec-24,Non-Refrigerated Warehouse,1975,31070,"20,000 to 49,999",No,95,6037121600,-118.407196,34.205196,48.03240466,86.73224871,Yes,,,4.2,11.9,74.8,,,,,,,,,,,,,,,,,,,,,
4.38567E+11,12580 SATICOY ST,91605,1,1-Dec-21,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",1976,68146,"20,000 to 49,999",No,,6037121020,-118.40594,34.208424,62.91332475,97.49022575,Yes,,,21.4,53.6,528.2,,,,,,,,,,,,,,,,,,,,,
4.38572E+11,12181 W BLUFF CREEK DR,90094,4,1-Dec-24,,,,"100,000+",No,,6037275602,-118.40228,33.981842,20.10058663,38.52944886,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38573E+11,10136 NATIONAL BLVD,90034,3,1-Dec-23,Multifamily Housing,1965,27175,"20,000 to 49,999",No,100,6037269907,-118.40659,34.02894,32.17689399,63.42540043,No,Eligible,Eligible,2.8,7.8,961.1,0.153535,5,4,919.3234969,22.0661,221.7886018,137.7864265,84.0025167,25432.44282,2489.458359,2191.775061,297.6832597,97361.68061,240.7864899,137.7879467,102.9983831,33927.95985,-0.436304828,-0.566647778,228.8481755,106733.196
4.38597E+11,12555 VENTURA BLVD,91604,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037143901,-118.40671,34.142956,7.814664269,8.033799975,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38645E+11,12520 SHERMAN WAY,91605,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037123304,-118.40587,34.20119,63.89657757,97.84335982,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38671E+11,12251 SATICOY ST,91605,3,1-Dec-23,,,,"20,000 to 49,999",No,,6037121020,-118.400475,34.20848,62.91332475,97.49022575,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38702E+11,3852 OVERLAND AVE,90232,1,1-Dec-21,,,,"50,000 to 99,999",No,,6037269903,-118.40626,34.017796,28.93161789,57.69958381,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38708E+11,12535 OXNARD ST,91606,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037123700,-118.40602,34.179413,35.46161042,69.28994829,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38712E+11,3732 MENTONE AVE,90034,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037269903,-118.40616,34.021366,28.93161789,57.69958381,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38719E+11,12432 FOOTHILL BLVD,91342,3,1-Dec-23,,,,"20,000 to 49,999",No,,6037104204,-118.40612,34.284904,40.03127616,76.06255518,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38725E+11,3715 MOTOR AVE,90034,4,1-Dec-24,Multifamily Housing,2004,47548,"20,000 to 49,999",No,40,6037269903,-118.405365,34.022293,28.93161789,57.69958381,No,Eligible,,27.8,58.7,1369.6,0.184018,8,4,,,541.0659212,305.4712091,235.5948785,25711.01794,4523.935315,4001.610669,522.3245782,98428.13507,601.8619947,305.472652,296.3892052,34299.59091,-4.324698211,-5.618442647,699.111803,107902.3016
4.38731E+11,10125 PALMS BLVD,90034,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037269907,-118.40529,34.02815,32.17689399,63.42540043,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38733E+11,3668 MOTOR AVE,90034,5,1-Dec-25,Multifamily Housing,1987,53946,"50,000 to 99,999",No,98,6037269906,-118.40624,34.023457,30.04391518,59.57876151,No,Eligible,,33.4,57.1,1695.1,0.316023,10,4,,,623.8344059,350.744719,273.0898355,25567.73536,5181.671721,4588.837743,592.8339022,97879.61393,694.8299493,350.7462403,344.0835692,34108.44586,-5.195785719,-6.750136647,814.3820489,107300.9828
4.38744E+11,12560 W FILMORE ST,91331,1,1-Dec-21,Other - Recreation,1980,12770,"7,500 to 14,999",Yes,,6037104204,-118.40688,34.28246,40.03127616,76.06255518,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38746E+11,6661 W IMPERIAL HWY,90045,1,1-Dec-21,Museum,1961,19336,"20,000 to 49,999",Yes,,6037980028,-118.42903,33.930946,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.3875E+11,12534 ROSCOE BLVD,91352,3,1-Dec-23,Multifamily Housing,1962,21074,"20,000 to 49,999",No,84,6037121010,-118.4064,34.221653,54.82880566,93.11388574,Yes,Eligible,,41.2,70.3,1119.8,0.255183,4,4,,,449.166793,223.6456964,225.5206615,25073.74558,1971.343953,1739.911819,231.4321045,95988.49885,512.318766,223.6449149,288.6739382,33449.44248,-6.407095669,-8.32433037,706.9001936,105227.8391
4.38769E+11,12524 RAYMER ST,91605,2,1-Dec-22,,,,"20,000 to 49,999",No,,6037123304,-118.40527,34.202644,63.89657757,97.84335982,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38782E+11,501 WORLD WAY,90045,4,1-Dec-24,Parking,1969,273602,"100,000+",Yes,,6037980028,-118.40718,33.942486,,,Yes,,,4.3,13.5,,,,,,,,,,,,,,,,,,,,,,
4.38784E+11,6571 W 80TH ST,90045,2,1-Dec-22,Supermarket/Grocery Store,1952,20760,"20,000 to 49,999",No,23,6037277000,-118.40531,33.969086,19.37333862,36.76377853,No,,,314.1,703,588.9,,,,,,,,,,,,,,,,,,,,,
4.38791E+11,3690 S MOTOR AVE,90034,5,1-Dec-25,Fire Station,1942,10365,"7,500 to 14,999",Yes,,6037269906,-118.40592,34.023045,30.04391518,59.57876151,No,,,67.7,151,382.7,,,,,,,,,,,,,,,,,,,,,
4.38798E+11,12560 W FILMORE ST,91331,5,1-Dec-25,Other - Recreation,1980,12770,"7,500 to 14,999",Yes,,6037104204,-118.40743,34.28182,40.03127616,76.06255518,Yes,,,,,6774.4,,,,,,,,,,,,,,,,,,,,,
4.38801E+11,12410 FOOTHILL BLVD,91342,1,1-Dec-21,Office,1987,37309,"20,000 to 49,999",No,78,6037104204,-118.40593,34.284725,40.03127616,76.06255518,Yes,Ineligible,,26.2,73.4,599.9,11.645677,,,,,,,,41929.81471,3504.727406,3095.068164,409.6591903,160517.7,,,,55936.15525,,,,175968.2765
4.3881E+11,8065 EMERSON AVE,90045,1,1-Dec-21,Worship Facility,1957,28932,"20,000 to 49,999",No,98,6037276400,-118.40495,33.967106,17.38433174,31.36587212,No,,,10.2,18.3,375,,,,,,,,,,,,,,,,,,,,,
4.38828E+11,4304 BABCOCK AVE,91604,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037143500,-118.40625,34.148758,17.64218449,32.17303569,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38829E+11,6115 WHITSETT AVE,91606,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037123700,-118.40526,34.181473,35.46161042,69.28994829,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38835E+11,6615 W 86TH PL,90045,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037278001,-118.40503,33.959305,23.77302997,47.02989028,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38839E+11,7267 1/2 N WHITSETT AVE,91605,1,1-Dec-21,Other - Services,1990,66188,"50,000 to 99,999",Yes,,6037121600,-118.405274,34.203126,48.03240466,86.73224871,Yes,,,23,60.5,3476.3,,,,,,,,,,,,,,,,,,,,,
4.38841E+11,10122 PALMS BLVD,90034,5,1-Dec-25,Multifamily Housing,1959,33185,"20,000 to 49,999",No,100,6037269907,-118.40525,34.028156,32.17689399,63.42540043,No,Eligible,Eligible,2.1,5.9,1342.8,0.330693,6,4,1120.903012,20.209665,259.6703385,163.5369764,96.13379877,38928.72207,3066.061089,2702.292653,363.7683887,149028.7752,281.0732731,163.5388867,117.5341872,51932.57009,-0.327743297,-0.425527359,259.3300642,163373.4892
4.38846E+11,4925 WHITSETT AVE,91607,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037124000,-118.405235,34.160084,24.2659039,48.35414302,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38877E+11,3623 JASMINE AVE,90034,2,1-Dec-22,Multifamily Housing,2001,49680,"20,000 to 49,999",No,96,6037269906,-118.40478,34.02545,30.04391518,59.57876151,No,Eligible,,26.4,48.6,1888.1,0.183958,9,4,,,545.6350621,310.8626892,234.7725923,25973.93792,4736.937274,4191.189375,545.7478291,99434.65779,605.7942309,310.8643236,294.929751,34650.33734,-4.107104097,-5.335706184,693.4455752,109005.7069
4.38883E+11,12121 W BLUFF CREEK DR,90094,2,1-Dec-22,Office,2009,242122,"100,000+",No,89,6037275602,-118.40186,33.982407,20.10058663,38.52944886,No,Ineligible,,43.6,122.2,3570.3,31.471626,,,,,,,,114878.7017,29049.95026,26384.19291,2665.757001,439784.0798,,,,153253.0715,,,,482115.3464
4.38887E+11,5949 WHITSETT AVE,91607,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037124400,-118.40525,34.178463,28.87793565,57.5734645,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38903E+11,12512 CHANDLER BLVD,91607,4,1-Dec-24,,,,"50,000 to 99,999",No,,6037124000,-118.405869,34.168178,24.2659039,48.35414302,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38908E+11,12510 RAYMER ST,91605,5,1-Dec-25,Self-Storage Facility,1985,67819,"50,000 to 99,999",No,,6037123304,-118.405304,34.202374,63.89657757,97.84335982,Yes,,,7.6,24,643,,,,,,,,,,,,,,,,,,,,,
4.38923E+11,275 W CENTURY WAY,90045,3,1-Dec-23,Other - Utility,1982,15990,"15,000 to 19,999",Yes,,6037980028,-118.4047,33.94386,,,Yes,,,673.5,830.5,1954.7,,,,,,,,,,,,,,,,,,,,,
4.38923E+11,5939 WHITSETT AVE,91607,3,1-Dec-23,Multifamily Housing,1963,24507,"20,000 to 49,999",No,38,6037124400,-118.40525,34.178303,28.87793565,57.5734645,No,Eligible,,58.7,98.3,1851.4,0.344007,5,4,,,597.8496945,291.8875336,305.9614591,25726.01142,2321.47569,2051.904302,269.5713544,98485.53381,684.5754366,291.8860752,392.6895232,34319.59284,-9.128455202,-11.86004403,967.0322953,107965.2253
4.38936E+11,5925 WHITSETT AVE,91607,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037124400,-118.40525,34.17808,28.87793565,57.5734645,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38938E+11,12500 RIVERSIDE DR,91607,5,1-Dec-25,Other - Mall,1960,30000,"20,000 to 49,999",No,,6037124700,-118.405785,34.15761,16.94697817,30.24341027,No,,,38.4,107.4,1036.1,,,,,,,,,,,,,,,,,,,,,
4.38939E+11,12105 W BLUFF CREEK DR,90094,5,1-Dec-25,Office,1942,68666,"50,000 to 99,999",No,94,6037275602,-118.401726,33.98258,20.10058663,38.52944886,No,Ineligible,,33.6,105.5,1426.6,35.893568,,,,,,,,84598.8193,6715.955794,5961.157377,754.7983193,323865.2018,,,,112858.4212,,,,355038.7363
4.38944E+11,5439 WHITSETT AVE,91607,2,1-Dec-22,Multifamily Housing,1985,23556,"20,000 to 49,999",No,,6037124400,-118.40525,34.169693,28.87793565,57.5734645,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38946E+11,12522 ROSCOE BLVD,91352,3,1-Dec-23,,,,"20,000 to 49,999",No,,6037121010,-118.40608,34.221653,54.82880566,93.11388574,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38947E+11,12517 SHERMAN WAY,91605,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037123304,-118.4058,34.201202,63.89657757,97.84335982,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38953E+11,4041 N WHITSETT AVE,91604,2,1-Dec-22,Fire Station,1943,15290,"15,000 to 19,999",Yes,,6037143500,-118.405205,34.14432,17.64218449,32.17303569,No,,,63,128.6,1903.1,,,,,,,,,,,,,,,,,,,,,
4.38964E+11,6335 WHITSETT AVE,91606,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037123700,-118.40525,34.185547,35.46161042,69.28994829,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38966E+11,12511 W MOORPARK ST,91604,1,1-Dec-21,,,,"7,500 to 14,999",Yes,,6037143400,-118.40538,34.150368,15.80561473,27.33005423,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38968E+11,3407 MANNING AVE,90064,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037269000,-118.40489,34.030453,12.37109222,18.60259806,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38969E+11,299 WORLD WAY,90045,4,1-Dec-24,Parking,1969,258987,"100,000+",Yes,,6037980028,-118.407616,33.94482,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.38969E+11,6045 WHITSETT AVE,91606,2,1-Dec-22,Multifamily Housing,1958,25070,"20,000 to 49,999",No,100,6037123700,-118.40525,34.180386,35.46161042,69.28994829,No,Eligible,Eligible,2.5,7,1640,0.305389,5,4,850.1776314,18.17575,204.5078209,127.0751983,77.43294001,37341.81964,2288.890535,2014.364349,274.5261501,142953.7203,221.9744698,127.0766083,94.89771237,49815.57479,-0.389555475,-0.505932983,210.6014628,156713.6819
4.38971E+11,5505 WHITSETT AVE,91607,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037124400,-118.40525,34.170498,28.87793565,57.5734645,No,,,,,,,,,,,,,,,,,,,,,,,,,,
