"LADBS_ID","Address","Postal_Code","EBEWE_Compliance_Wave","EBEWE_Compliance_Date","Property_Type","Year_Built","Building_SQFT","LADBS_Building_Category","City_Owned","Energy_STAR_Score","Census_Tract_GEOID","Longitude","Latitude","CES_Score","CES_Score_Percentile","Disadvantaged_Community","AC_Opt","CDI","Site_EUI","Source_EUI","Total_Water_Use","Predicted_HVAC_Capacity_Tonnage_per_Unit","Predicted_HVAC_Units","Predicted_HVAC_Type","Predicted_Investment_Cost","Predicted_Energy_Cost_Savings","Predicted_Elecricity_Cost_Savings","Predicted_Natural_Gas_Cost_Savings","Predicted_Natural_Gas_Usage","Predicted_kwAmount","MID_pred_elec_savings","MID_pred_gas_savings","MID_pred_energy_savings","Adv1_pred_energy_savings","Adv1_pred_elec_savings","Adv1_pred_gas_savings","Adv2_pred_energy_savings","Adv2_pred_elec_savings","Adv2_pred_elec_savings.1","Predicted_Investment_Cost_Mid","Predicted_Investment_Cost_Advanced1","Predicted_Investment_Cost_Advanced2"
455078870697,"3400 CAHUENGA BLVD WEST",90068,4,"December 1, 2024","Fitness Center/Health Club/Gym",2007,44100,"20,000 to 49,999","No",,6037143700,-118.351886,34.131801,17.5605116060332,31.8451254887123,"No",,,67.2,188.3,2770.9,,,,,,,,,,,,,,,,,,,,,
455094845418,"5657 WILSHIRE BLVD",90036,5,"December 1, 2025","Office",1949,47619,"20,000 to 49,999","No",53,6037215101,-118.35206,34.062447,17.3590600699777,31.3028124605877,"No","Ineligible",,44.9,120.8,661.3,34.99515,,,76492.205025,,,,,,4033.7390340139,523.481988607794,4557.22108960235,,,,,,,292831.077528,102043.853179,321017.433002
455098846416,"5661 W 6TH ST",90036,4,"December 1, 2024",,,,"20,000 to 49,999","No",,6037214503,-118.351715,34.06489,24.5526146968048,49.0477992180603,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
455098897972,"7511 N SAN FERNANDO RD",91505,2,"December 1, 2022",,,,"20,000 to 49,999","No",,6037122200,-118.35257,34.207844,59.4759341680991,96.1911968722411,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
455108830725,"5001 W RODEO RD",90016,3,"December 1, 2023","Other - Recreation",1980,10368,"7,500 to 14,999","Yes",,6037219700,-118.35266,34.021523,48.9858588833219,87.8547105561861,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
455111857443,"1347 N VISTA ST",90046,2,"December 1, 2022","Multifamily Housing",1964,37206,"20,000 to 49,999","No",92,6037189902,-118.35174,34.09539,34.8090116356224,68.0413671333081,"No","Eligible",,33.8,55.5,1582.1,0.27084,7,4,27155.256403,512.116831399386,276.448685531446,235.668066744056,,,3097.56193512166,408.693519470202,3506.25550692123,574.917323691386,276.449231550204,298.468043557136,-5.25718701420547,-6.83010995365348,714.417776413257,103957.037067,36226.266409,113963.386207
455113845855,"631 HAUSER BLVD",90036,3,"December 1, 2023",,,,"20,000 to 49,999","No",,6037215101,-118.35145,34.06406,17.3590600699777,31.3028124605877,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
455115880054,"10102 CAMARILLO ST",91602,3,"December 1, 2023","Multifamily Housing",1961,20645,"20,000 to 49,999","No",58,6037125600,-118.351906,34.158237,33.2803948780694,65.3802497162316,"No","Eligible","Eligible",29,79.2,594.7,0.211664,4,4,24880.503767,359.765096393865,185.27792065076,174.486954102272,700.824714814536,173.62445,1686.05304006745,226.445823331548,1912.49889224856,407.57448694749,185.277728689975,222.296781254299,-4.51001288591141,-5.85953130343292,538.921936157558,95248.721424,33191.649692,104416.854612
455118845636,"630 MASSELIN AVE",90036,4,"December 1, 2024","Multifamily Housing",2000,170300,"100,000+","No",63,6037215101,-118.35249,34.06406,17.3590600699777,31.3028124605877,"No","Eligible",,35.6,77.1,6020.3,0.48335,29,4,46592.970089,1292.69311403649,820.525856957326,472.168599027798,,,16973.584623211,1873.90817982605,18847.4930438473,1414.12704869655,820.532917109833,593.593661444275,-5.54342186973855,-7.2004368387736,1399.22856062289,178369.412046,62157.002761,195538.298955
455130828281,"3919 NICOLET AVE",90008,1,"December 1, 2021","Multifamily Housing",1960,23693,"20,000 to 49,999","No",83,6037236202,-118.35083,34.015915,49.4002457029149,88.2204565518981,"Yes","Eligible",,38.5,55.1,1300.1,0.252159,4,4,25385.18966,449.115812238965,227.893579742323,221.221882823777,,,1953.46803501582,260.1747396255,2213.64280770452,510.384557154803,227.893091603421,282.491521778963,-5.98737876803242,-7.77897808544047,688.253376993597,97180.783834,33864.922128,106534.88703
455197870572,"3400 CAHUENGA BLVD WEST",90068,2,"December 1, 2022","Office",2007,32708,"50,000 to 99,999","No",67,6037143700,-118.351616,34.13137,17.5605116060332,31.8451254887123,"No","Eligible",,40.9,114.5,354.3,9.312597,3,1,42928.873328,24496.116714827,24102.6760411861,393.440049107329,,,2719.80558989245,359.37590237921,3079.18153811926,24538.0491558523,24123.4952154109,414.55359155716,24466.9261095799,24051.6902127487,415.235860771004,164342.343506,57268.941921,180161.059718
455226859425,"7428 HOLLYWOOD BLVD",90046,3,"December 1, 2023",,,,"20,000 to 49,999","No",,6037189905,-118.3515,34.101635,28.9061596252518,57.6113002900744,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
455243845033,"5600 WILSHIRE BLVD",90036,2,"December 1, 2022","Multifamily Housing",2008,310796,"100,000+","No",84,6037216200,-118.35058,34.062298,33.3117214038495,65.4054735780048,"No","Eligible",,41.8,79.8,10937.3,0.604524,51,4,85010.018643,1792.46762696289,1255.11275807603,537.356888507222,,,36621.5855721804,3423.35607025826,40044.9420808405,1949.62622403423,1255.1240235844,694.501993711051,-6.51419576584666,-8.46007091051986,1740.10795870883,325439.374531,113406.978636,356764.43051
455277847126,"400 S BURNSIDE AVE",90036,4,"December 1, 2024","Multifamily Housing",1951,192306,"100,000+","No",88,6037214502,-118.351746,34.06772,22.4425180747544,44.028250725186,"No","Eligible",,43.5,62.7,9451.6,1.795245,32,4,85113.410319,1444.02571453749,919.588737738031,524.438350744374,,,19722.7487425049,2116.57210190819,21839.3211161738,1581.76889294625,919.596273557439,662.172181949947,-6.77289582243704,-8.79758435145031,1576.21117928083,325835.183437,113544.907527,357198.337866
455297870728,"3400 CAHUENGA BLVD WEST",90068,5,"December 1, 2025",,,,"100,000+","No",,6037143700,-118.351886,34.131801,17.5605116060332,31.8451254887123,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
455299846678,"431 S BURNSIDE AVE",90036,5,"December 1, 2025","Multifamily Housing",1951,192306,"100,000+","No",55,6037214503,-118.35147,34.06694,24.5526146968048,49.0477992180603,"No","Eligible",,61.2,83.9,9312.5,2.338752,32,4,85796.800022,1569.18872410092,972.324673009739,596.86510651452,,,19749.4165032809,2116.96165905377,21866.3784338712,1728.84290882084,972.331316019394,756.511252194379,-9.52519119405774,-12.3735321284704,1815.6470983607,328451.368221,114456.578441,360066.342624
455299847573,"351 S FULLER AVE",90036,2,"December 1, 2022","Multifamily Housing",1951,192306,"100,000+","No",54,6037214502,-118.351204,34.06825,22.4425180747544,44.028250725186,"No","Eligible",,61.3,84.1,12446.1,2.342249,32,4,85800.676527,1569.89585974817,972.622616146867,597.274297225086,,,19749.5671685961,2116.9638599416,21866.5313000729,1729.6738354642,972.629254112399,757.044241291806,-9.54074088542283,-12.3937352232559,1816.99984366624,328466.208441,114461.749863,360082.611285
455303854551,"925 N MARTEL AVE",90046,1,"December 1, 2021",,,,"20,000 to 49,999","No",,6037192001,-118.35112,34.08755,31.4527319554367,62.1137596165973,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
455304857004,"7371 FOUNTAIN AVE",90046,3,"December 1, 2023",,,,"20,000 to 49,999","No",,6037189902,-118.35044,34.09438,34.8090116356224,68.0413671333081,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
455308845816,"630 HAUSER BLVD",90036,4,"December 1, 2024","Multifamily Housing",1992,37143,"20,000 to 49,999","No",61,6037215101,-118.35144,34.06406,17.3590600699777,31.3028124605877,"No","Eligible",,36,70.2,1078.7,0.187556,7,4,24473.951091,527.232961897878,282.715139151914,244.517703181228,,,3095.39950433024,408.048977436874,3503.44853397909,592.723283690493,282.715570537922,310.00767695779,-5.59927722300596,-7.2745748811324,743.769476963105,93692.337237,32649.29114,102710.661196
455324827107,"4066 COCO AVE",90008,4,"December 1, 2024",,,,"20,000 to 49,999","No",,6037236204,-118.35043,34.012886,45.7552778223171,83.9702358431076,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
455366827672,"4000 NICOLET AVE",90008,2,"December 1, 2022",,,,"20,000 to 49,999","No",,6037236204,-118.351204,34.014442,45.7552778223171,83.9702358431076,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
455381859467,"7400 HOLLYWOOD BLVD",90046,4,"December 1, 2024",,,,"50,000 to 99,999","No",,6037189905,-118.35117,34.10163,28.9061596252518,57.6113002900744,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
455388845445,"5601 WILSHIRE BLVD",90036,3,"December 1, 2023",,,,"50,000 to 99,999","No",,6037215101,-118.35153,34.062435,17.3590600699777,31.3028124605877,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
455413854591,"930 N MARTEL AVE",90046,1,"December 1, 2021",,,,"20,000 to 49,999","No",,6037192001,-118.35111,34.087948,31.4527319554367,62.1137596165973,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
455420857034,"1309 N MARTEL AVE",90046,3,"December 1, 2023",,,,"20,000 to 49,999","No",,6037189902,-118.35064,34.09479,34.8090116356224,68.0413671333081,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
455424845954,"613 S RIDGELEY DR",90036,3,"December 1, 2023","Multifamily Housing",1932,24276,"20,000 to 49,999","No",87,6037215101,-118.350395,34.06443,17.3590600699777,31.3028124605877,"No","Eligible","Eligible",33.1,45.3,654.5,0.47832,5,4,37706.582756,415.152020527262,214.533567637428,200.61820856257,823.279585558929,233.025324,1994.01865575046,266.46747534774,2260.48616505871,470.059330181535,214.533386751552,255.525966568718,-5.14772320761849,-6.68804018921246,619.163313668714,144350.123711,50302.184299,158244.495627
455436845568,"649 S RIDGELEY DR",90036,5,"December 1, 2025",,,,"20,000 to 49,999","No",,6037215101,-118.350395,34.063644,17.3590600699777,31.3028124605877,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
455440834250,"5026 W ADAMS BLVD",90016,1,"December 1, 2021",,,,"20,000 to 49,999","No",,6037219700,-118.34984,34.03252,48.9858588833219,87.8547105561861,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
455444857596,"1353 N MARTEL AVE",90046,4,"December 1, 2024","Multifamily Housing",1988,74133,"50,000 to 99,999","No",47,6037189902,-118.35065,34.095478,34.8090116356224,68.0413671333081,"No","Eligible",,42.5,91.5,3990.9,0.433823,13,4,28401.827954,819.439273367935,465.930698630888,353.50881114877,,,6498.47138097438,815.153671204881,7313.62515682054,911.568704849124,465.93286508235,445.635655810676,-6.61176931334292,-8.58963012212544,1056.01875174448,108729.221242,37889.245849,119194.915342
455448857256,"1333 N MARTEL AVE",90046,4,"December 1, 2024",,,,"20,000 to 49,999","No",,6037189902,-118.35064,34.095165,34.8090116356224,68.0413671333081,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
455452846528,"5603 W 6TH ST",90036,5,"December 1, 2025","Multifamily Housing",1951,71755,"50,000 to 99,999","No",41,6037214503,-118.349594,34.0649,24.5526146968048,49.0477992180603,"No","Eligible",,59.9,80.5,5382.2,1.130785,12,4,48556.213786,927.4098669992,507.565996592581,419.843764886118,,,6295.84813380118,789.36834397385,7085.21657882284,1039.9510857326,507.567158000599,532.38384928523,-9.31730232629168,-12.1048494203566,1277.91793531677,185885.194433,64776.05331,203777.510412
455457828207,"3930 NICOLET AVE",90008,4,"December 1, 2024",,,,"20,000 to 49,999","No",,6037236204,-118.350876,34.015736,45.7552778223171,83.9702358431076,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
455473846852,"430 S BURNSIDE AVE",90036,2,"December 1, 2022","Multifamily Housing",1951,192306,"100,000+","No",88,6037214502,-118.35146,34.066948,22.4425180747544,44.028250725186,"No","Eligible",,43.8,63.5,5944,1.803311,32,4,85124.947725,1446.14712147924,920.482567149416,525.665922876071,,,19723.2007384502,2116.57870457168,21839.7797147789,1584.26167287633,920.490087836455,663.771149242225,-6.8195448965323,-8.85819363580658,1580.26941519743,325879.351477,113560.298916,357246.757286
455475847401,"350 S FULLER AVE",90036,1,"December 1, 2021","Multifamily Housing",1951,192306,"100,000+","No",35,6037214502,-118.3512,34.06824,22.4425180747544,44.028250725186,"No","Eligible",,78.4,103.5,9707.5,3.024126,32,4,86466.14127,1690.81605542809,1023.5708925958,667.245908731838,,,19775.3309374814,2117.34021176021,21892.6714205603,1871.76229147864,1023.57666801632,848.185376951681,-12.199738108853,-15.8484644315634,2048.3192909129,331013.772049,115349.50812,362875.389759
455487859645,"7367 HOLLYWOOD BLVD",90046,3,"December 1, 2023",,,,"20,000 to 49,999","No",,6037189905,-118.350945,34.101643,28.9061596252518,57.6113002900744,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
455492830515,"5001 W RODEO RD",90016,3,"December 1, 2023","Other - Recreation",1960,13200,"7,500 to 14,999","Yes",,6037219700,-118.35178,34.02168,48.9858588833219,87.8547105561861,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
455493828614,"3900 NICOLET AVE",90008,3,"December 1, 2023",,,,"20,000 to 49,999","No",,6037236204,-118.35072,34.01618,45.7552778223171,83.9702358431076,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
455500898217,"7440 SAN FERNANDO RD",91352,4,"December 1, 2024",,,,"20,000 to 49,999","No",,6037102105,-118.35036,34.20694,29.2031844129467,58.0401059402194,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
455505858495,"1522 N VISTA ST",90046,3,"December 1, 2023",,,,"20,000 to 49,999","No",,6037189905,-118.35099,34.098503,28.9061596252518,57.6113002900744,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
455506854423,"910 N MARTEL AVE",90046,2,"December 1, 2022",,,,"20,000 to 49,999","No",,6037192001,-118.351105,34.08748,31.4527319554367,62.1137596165973,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
455509827612,"4001 COCO AVE",90008,2,"December 1, 2022",,,,"20,000 to 49,999","No",,6037236204,-118.35009,34.013977,45.7552778223171,83.9702358431076,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
455512828731,"3848 NICOLET AVE",90008,1,"December 1, 2021",,,,"20,000 to 49,999","No",,6037236204,-118.35054,34.0168,45.7552778223171,83.9702358431076,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
455519859848,"1725 CAMINO PALMERO ST",90046,5,"December 1, 2025","Multifamily Housing",1974,56000,"50,000 to 99,999","No",99,6037189905,-118.34998,34.102146,28.9061596252518,57.6113002900744,"No","Eligible",,43.6,58.3,2751.3,0.392742,10,4,27898.001352,709.660926433495,390.244068392114,319.416849440367,,,4792.27443992814,615.656182217616,5407.9307010429,794.317814439766,390.245189911697,404.072530363728,-6.78195208773015,-8.81095526961978,964.849558006213,106800.448411,37217.119744,117080.48914
455531827910,"3951 COCO AVE",90008,1,"December 1, 2021",,,,"20,000 to 49,999","No",,6037236204,-118.35003,34.01465,45.7552778223171,83.9702358431076,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
455543844708,"5555 W 8TH ST",90036,5,"December 1, 2025",,,,"20,000 to 49,999","No",,6037216200,-118.35067,34.06065,33.3117214038495,65.4054735780048,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
455547847758,"348 S HAUSER BLVD",90036,5,"December 1, 2025","Multifamily Housing",2005,120928,"100,000+","No",52,6037214502,-118.35048,34.06889,22.4425180747544,44.028250725186,"No","Eligible",,41,75.4,,0.404339,,,37107.308208,1084.1753352845,653.181401804008,430.994719202446,,,11298.3198730378,1330.22667855675,12628.5467225514,1194.75674270129,653.186003349936,541.570385133289,-6.38075319085421,-8.28892924425521,1274.61062067443,142055.952541,49502.726577,155729.499793
455555850375,"7353 BEVERLY BLVD",90036,3,"December 1, 2023","K-12 School",2001,26000,"20,000 to 49,999","No",35,6037214000,-118.34995,34.076153,17.6363747383584,32.1478118299912,"No",,,51.6,134,389.5,,,,,,,,,,,,,,,,,,,,,
455558858622,"1533 N MARTEL AVE",90046,2,"December 1, 2022","Multifamily Housing",1974,42300,"20,000 to 49,999","No",93,6037189905,-118.35004,34.098656,28.9061596252518,57.6113002900744,"No","Eligible",,29.2,54.4,1486.4,0.277544,8,4,25858.464848,514.992409160496,285.949779524265,229.042701559852,,,3536.90426514229,464.624982647521,4001.52930741453,574.791562240792,285.950851997973,288.840608364221,-4.54214388241268,-5.90102292424253,684.936663910065,98992.598295,34496.291348,108521.097075
455567831631,"4845 EXPOSITION BLVD",90016,1,"December 1, 2021",,,,"20,000 to 49,999","No",,6037219700,-118.34945,34.02443,48.9858588833219,87.8547105561861,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
455583828127,"3939 COCO AVE",90008,4,"December 1, 2024",,,,"20,000 to 49,999","No",,6037236204,-118.349945,34.01499,45.7552778223171,83.9702358431076,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
455587859077,"1615 N MARTEL AVE",90046,4,"December 1, 2024",,,,"20,000 to 49,999","No",,6037189905,-118.35018,34.100185,28.9061596252518,57.6113002900744,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
455589859283,"1639 N MARTEL AVE",90046,2,"December 1, 2022",,,,"50,000 to 99,999","No",,6037189905,-118.35018,34.100567,28.9061596252518,57.6113002900744,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
455590846947,"401 S HAUSER BLVD",90036,4,"December 1, 2024",,,,"100,000+","No",,6037214502,-118.35003,34.066643,22.4425180747544,44.028250725186,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
455595859017,"1605 N MARTEL AVE",90046,4,"December 1, 2024",,,,"20,000 to 49,999","No",,6037189905,-118.35018,34.100025,28.9061596252518,57.6113002900744,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
455598845579,"656 S RIDGELEY DR",90036,5,"December 1, 2025",,,,"20,000 to 49,999","No",,6037215101,-118.35038,34.06347,17.3590600699777,31.3028124605877,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
455598858464,"1519 N MARTEL AVE",90046,3,"December 1, 2023",,,,"20,000 to 49,999","No",,6037189905,-118.35004,34.098434,28.9061596252518,57.6113002900744,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
455604857791,"1426 N MARTEL AVE",90046,1,"December 1, 2021","Multifamily Housing",1972,20950,"20,000 to 49,999","No",,6037189902,-118.35064,34.09663,34.8090116356224,68.0413671333081,"No","Eligible","Eligible",38.6,47.2,820.2,0.255623,4,4,23269.394681,429.876574717986,215.315827463083,214.560357168225,712.239018050916,234.5143,1725.73500657111,230.011233524208,1955.74626925697,489.740618807653,215.315169633279,274.425522799853,-6.00279778673141,-7.79904369059766,670.878496011838,89080.99741,31042.361683,97655.458428
455616870281,"3330 CAHUENGA BLVD WEST",90068,1,"December 1, 2021","Office",1986,102636,"100,000+","No",23,6037143700,-118.35101,34.130985,17.5605116060332,31.8451254887123,"No","Ineligible",,77.7,217.7,1858.4,44.348048,,,59412.979156,,,,,,9408.75112664164,1129.64532546102,10538.3965966974,,,,,,,227447.577168,79259.439832,249340.46612
455618828248,"3915 COCO AVE",90008,5,"December 1, 2025",,,,"20,000 to 49,999","No",,6037236204,-118.349846,34.01528,45.7552778223171,83.9702358431076,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
455620858720,"1538 N VISTA ST",90046,1,"December 1, 2021","Multifamily Housing",1977,87304,"50,000 to 99,999","No",100,6037189905,-118.35099,34.09876,28.9061596252518,57.6113002900744,"No","Eligible","Eligible",3.9,12.2,,0.284165,,,32016.502677,628.069148506511,406.644144196171,221.426090947276,,98.740824,7734.38891103857,959.256199636304,8693.64523448033,678.494253427509,406.648950044346,271.844854753849,-0.610215894339143,-0.791895715720376,606.167007815949,122567.089998,42711.375588,134364.743434
455625827610,"4534 PINAFORE ST",90008,1,"December 1, 2021",,,,"20,000 to 49,999","No",,6037236204,-118.34915,34.013626,45.7552778223171,83.9702358431076,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
455628857542,"1400 N MARTEL AVE",90046,2,"December 1, 2022","Multifamily Housing",1987,21114,"20,000 to 49,999","No",63,6037189902,-118.35064,34.096226,34.8090116356224,68.0413671333081,"No","Eligible",,47,74.7,1341.3,0.277363,4,4,21748.077888,490.472435926747,241.114548873064,249.357348121112,,,1751.9607801123,231.999642893663,1983.96045229441,560.826656531745,241.113477207934,319.713297888339,-7.30897967412845,-9.4961118728792,785.633642910048,83257.020505,29012.860411,91270.896612
455645827013,"4049 GELBER PL",90008,2,"December 1, 2022",,,,"20,000 to 49,999","No",,6037236204,-118.34927,34.01259,45.7552778223171,83.9702358431076,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
455651847843,"348 S HAUSER BLVD",90036,2,"December 1, 2022","Multifamily Housing",2005,109113,"100,000+","No",66,6037214502,-118.35048,34.06889,22.4425180747544,44.028250725186,"No","Eligible",,46.2,91.2,3209.4,0.404033,19,4,35148.500948,1055.23946583857,621.908532643593,433.331501474013,,,10040.0045508846,1200.25646986715,11240.2611749181,1167.4689507714,621.912302562804,545.556355990971,-7.18877429185926,-9.33889796023043,1289.37202705306,134557.153932,46889.594424,147508.906882
455663828924,"4619 AUGUST ST",90008,3,"December 1, 2023",,,,"20,000 to 49,999","No",,6037236204,-118.34966,34.01711,45.7552778223171,83.9702358431076,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
455678854485,"7341 W WILLOUGHBY AVE",90046,3,"December 1, 2023",,,,"7,500 to 14,999","Yes",,6037192001,-118.34961,34.087124,31.4527319554367,62.1137596165973,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
455683828695,"3851 COCO AVE",90008,3,"December 1, 2023","Multifamily Housing",1956,21768,"20,000 to 49,999","No",35,6037236204,-118.34958,34.01606,45.7552778223171,83.9702358431076,"Yes","Eligible",,46.1,67.1,186.5,0.565315,4,4,37439.466511,488.87455592065,241.50752040777,247.366522005252,,,1804.78835606952,239.172016638879,2043.9604029382,558.480031933166,241.5065334692,316.973608066663,-7.16906360748379,-9.31431680078628,777.937259840271,143327.536666,49945.839873,157123.479815
